"seqnames"	"start"	"end"	"strand"	"Hsp_num"	"Hsp_bit.score"	"Hsp_score"	"Hsp_evalue"	"Hsp_query.from"	"Hsp_query.to"	"Hsp_hit.from.1"	"Hsp_query.frame"	"Hsp_hit.frame"	"Hsp_identity"	"Hsp_positive"	"Hsp_gaps"	"Hsp_align.len"	"seq_len"	"query_len"	"query_id"	"raw_score"	"ID"	"filter_pass"	"query_ranges.seqnames"	"query_ranges.start"	"query_ranges.end"	"query_ranges.width"	"query_ranges.strand"	"score"	"query_len.1"
"30"	"AB253712|AB253712"	10143	10292	"-"	30	27.94	65	1.1432	405	551	10292	-1	-1	21	30	3	51	10340	9815	"L40990|SIVREV"	65	28	TRUE	"L40990|SIVREV"	405	551	147	"*"	65	9815
"7"	"AB253712|AB253712"	9700	10119	"+"	7	119.817	326	2.26081e-28	8999	9409	9700	2	1	69	90	11	144	10340	9815	"L40990|SIVREV"	326	25	TRUE	"L40990|SIVREV"	8999	9409	411	"*"	326	9815
"14"	"AB253712|AB253712"	9291	9500	"+"	14	27.588	64	1.60345	8719	8907	9291	1	3	22	32	9	71	10340	9815	"L40990|SIVREV"	64	23	TRUE	"L40990|SIVREV"	8719	8907	189	"*"	64	9815
"3"	"AB253712|AB253712"	7947	9080	"+"	3	205.709	570	2.32554e-54	7357	8526	7947	1	3	136	192	28	398	10340	9815	"L40990|SIVREV"	570	21	TRUE	"L40990|SIVREV"	7357	8526	1170	"*"	570	9815
"8"	"AB253712|AB253712"	7005	7319	"+"	8	81.4467	217	8.53691e-17	6349	6639	7005	1	3	42	66	12	107	10340	9815	"L40990|SIVREV"	217	19	TRUE	"L40990|SIVREV"	6349	6639	291	"*"	217	9815
"12"	"AB253712|AB253712"	6557	6697	"+"	12	58.2136	151	9.3198e-10	6116	6256	6557	2	2	24	36	2	48	10340	9815	"L40990|SIVREV"	151	17	TRUE	"L40990|SIVREV"	6116	6256	141	"*"	151	9815
"4"	"AB253712|AB253712"	5311	6090	"+"	4	171.915	474	4.03738e-44	4850	5647	5311	2	1	114	165	14	270	10340	9815	"L40990|SIVREV"	474	14	TRUE	"L40990|SIVREV"	4850	5647	798	"*"	474	9815
"1"	"AB253712|AB253712"	1975	5079	"+"	1	1086.46	3072	0	2144	5296	1975	2	1	585	747	20	1053	10340	9815	"L40990|SIVREV"	3072	11	TRUE	"L40990|SIVREV"	2144	5296	3153	"*"	3072	9815
"13"	"AB253712|AB253712"	807	1001	"+"	13	47.301	120	1.77492e-06	940	1134	807	1	3	27	40	NA	65	10340	9815	"L40990|SIVREV"	120	7	TRUE	"L40990|SIVREV"	940	1134	195	"*"	120	9815
"28"	"AB253712|AB253712"	363	548	"-"	28	33.5723	81	0.0227186	9519	9716	548	-1	-1	27	37	14	71	10340	9815	"L40990|SIVREV"	81	5	TRUE	"L40990|SIVREV"	9519	9716	198	"*"	81	9815
"10"	"AB253712|AB253712"	3	326	"+"	10	77.5745	206	1.26747e-15	3	317	3	3	3	45	64	11	112	10340	9815	"L40990|SIVREV"	206	1	TRUE	"L40990|SIVREV"	3	317	315	"*"	206	9815
