"seqnames"	"start"	"end"	"strand"	"Hsp_num"	"Hsp_bit.score"	"Hsp_score"	"Hsp_evalue"	"Hsp_query.from"	"Hsp_query.to"	"Hsp_hit.from.1"	"Hsp_query.frame"	"Hsp_hit.frame"	"Hsp_identity"	"Hsp_positive"	"Hsp_gaps"	"Hsp_align.len"	"seq_len"	"query_len"	"query_id"	"raw_score"	"ID"	"filter_pass"	"query_ranges.seqnames"	"query_ranges.start"	"query_ranges.end"	"query_ranges.width"	"query_ranges.strand"	"score"	"query_len.1"
"9"	"AF321523|AF321523"	9698	9746	"+"	9	53.1537	35	1.86734e-08	333	384	9698	1	1	46	46	3	52	9913	9607	"AY530889|AY530889"	35	20	TRUE	"AY530889|AY530889"	333	384	52	"*"	52	9607
"13"	"AF321523|AF321523"	9407	9428	"+"	13	28.9222	18	0.371019	9392	9413	9407	1	1	20	20	NA	22	9913	9607	"AY530889|AY530889"	18	19	TRUE	"AY530889|AY530889"	9392	9413	22	"*"	22	9607
"3"	"AF321523|AF321523"	8986	9347	"+"	3	121.572	83	4.61879e-29	8892	9247	8986	1	1	233	233	10	364	9913	9607	"AY530889|AY530889"	83	18	TRUE	"AY530889|AY530889"	8892	9247	356	"*"	364	9607
"4"	"AF321523|AF321523"	7650	8025	"+"	4	118.721	81	3.33537e-28	7634	8012	7650	1	1	248	248	17	386	9913	9607	"AY530889|AY530889"	81	16	TRUE	"AY530889|AY530889"	7634	8012	379	"*"	386	9607
"11"	"AF321523|AF321523"	6565	6596	"+"	11	37.4745	24	0.00098531	6450	6481	6565	1	1	28	28	NA	32	9913	9607	"AY530889|AY530889"	24	15	TRUE	"AY530889|AY530889"	6450	6481	32	"*"	32	9607
"15"	"AF321523|AF321523"	6470	6498	"+"	15	27.4968	17	0.997012	2650	2678	6470	1	1	23	23	NA	29	9913	9607	"AY530889|AY530889"	17	14	TRUE	"AY530889|AY530889"	2650	2678	29	"*"	29	9607
"7"	"AF321523|AF321523"	5877	5953	"+"	7	58.8553	39	3.581e-10	6014	6090	5877	1	1	58	58	NA	77	9913	9607	"AY530889|AY530889"	39	13	TRUE	"AY530889|AY530889"	6014	6090	77	"*"	77	9607
"6"	"AF321523|AF321523"	5544	5787	"+"	6	74.5345	50	6.7865e-15	5717	5960	5544	1	1	152	152	4	246	9913	9607	"AY530889|AY530889"	50	12	TRUE	"AY530889|AY530889"	5717	5960	244	"*"	246	9607
"8"	"AF321523|AF321523"	5296	5480	"+"	8	58.8553	39	3.581e-10	5180	5367	5296	1	1	121	121	7	190	9913	9607	"AY530889|AY530889"	39	11	TRUE	"AY530889|AY530889"	5180	5367	188	"*"	190	9607
"1"	"AF321523|AF321523"	2235	5027	"+"	1	1132.17	792	0	2120	4906	2235	1	1	1827	1827	30	2805	9913	9607	"AY530889|AY530889"	792	10	TRUE	"AY530889|AY530889"	2120	4906	2787	"*"	2805	9607
"12"	"AF321523|AF321523"	2146	2165	"+"	12	28.9222	18	0.371019	1959	1978	2146	1	1	19	19	NA	20	9913	9607	"AY530889|AY530889"	18	7	TRUE	"AY530889|AY530889"	1959	1978	20	"*"	20	9607
"2"	"AF321523|AF321523"	1213	2085	"+"	2	355.335	247	1.80838e-99	1017	1895	1213	1	1	581	581	18	885	9913	9607	"AY530889|AY530889"	247	6	TRUE	"AY530889|AY530889"	1017	1895	879	"*"	885	9607
"10"	"AF321523|AF321523"	620	668	"+"	10	53.1537	35	1.86734e-08	333	384	620	1	1	46	46	3	52	9913	9607	"AY530889|AY530889"	35	4	TRUE	"AY530889|AY530889"	333	384	52	"*"	52	9607
"14"	"AF321523|AF321523"	329	350	"+"	14	28.9222	18	0.371019	9392	9413	329	1	1	20	20	NA	22	9913	9607	"AY530889|AY530889"	18	3	TRUE	"AY530889|AY530889"	9392	9413	22	"*"	22	9607
"5"	"AF321523|AF321523"	1	268	"+"	5	78.8106	53	3.49726e-16	8986	9247	1	1	1	171	171	10	270	9913	9607	"AY530889|AY530889"	53	2	TRUE	"AY530889|AY530889"	8986	9247	262	"*"	270	9607
