"seqnames"	"start"	"end"	"strand"	"Hsp_num"	"Hsp_bit.score"	"Hsp_score"	"Hsp_evalue"	"Hsp_query.from"	"Hsp_query.to"	"Hsp_hit.from.1"	"Hsp_query.frame"	"Hsp_hit.frame"	"Hsp_identity"	"Hsp_positive"	"Hsp_gaps"	"Hsp_align.len"	"seq_len"	"query_len"	"query_id"	"raw_score"	"ID"	"filter_pass"	"query_ranges.seqnames"	"query_ranges.start"	"query_ranges.end"	"query_ranges.width"	"query_ranges.strand"	"score"	"query_len.1"
"14"	"AF131870|AF131870"	9918	9964	"-"	14	34.6238	22	0.00722507	291	338	9918	1	-1	36	36	1	48	10006	9664	"U79412|SIU79412"	22	17	TRUE	"U79412|SIU79412"	291	338	48	"*"	22	9664
"4"	"AF131870|AF131870"	9144	9604	"+"	4	147.229	101	8.78579e-37	8845	9303	9144	1	1	301	301	18	469	10006	9664	"U79412|SIU79412"	101	16	TRUE	"U79412|SIU79412"	8845	9303	459	"*"	101	9664
"2"	"AF131870|AF131870"	8001	8682	"+"	2	165.759	114	2.30562e-42	7567	8260	8001	1	1	419	419	16	696	10006	9664	"U79412|SIU79412"	114	15	TRUE	"U79412|SIU79412"	7567	8260	694	"*"	114	9664
"11"	"AF131870|AF131870"	7244	7264	"+"	11	33.1984	21	0.0194153	6897	6917	7244	1	1	21	21	NA	21	10006	9664	"U79412|SIU79412"	21	14	TRUE	"U79412|SIU79412"	6897	6917	21	"*"	21	9664
"10"	"AF131870|AF131870"	7042	7161	"+"	10	37.4745	24	0.00100055	6689	6808	7042	1	1	72	72	NA	120	10006	9664	"U79412|SIU79412"	24	13	TRUE	"U79412|SIU79412"	6689	6808	120	"*"	24	9664
"12"	"AF131870|AF131870"	6710	6743	"+"	12	28.9222	18	0.376748	6363	6394	6710	1	1	28	28	2	34	10006	9664	"U79412|SIU79412"	18	12	TRUE	"U79412|SIU79412"	6363	6394	32	"*"	18	9664
"16"	"AF131870|AF131870"	5770	5791	"-"	16	28.9222	18	0.376748	4631	4652	5770	1	-1	20	20	NA	22	10006	9664	"U79412|SIU79412"	18	11	TRUE	"U79412|SIU79412"	4631	4652	22	"*"	18	9664
"1"	"AF131870|AF131870"	2930	5409	"+"	1	924.063	646	9.16405e-271	2343	4816	2930	1	1	1624	1624	54	2504	10006	9664	"U79412|SIU79412"	646	10	TRUE	"U79412|SIU79412"	2343	4816	2474	"*"	646	9664
"8"	"AF131870|AF131870"	2325	2409	"+"	8	50.303	33	1.36935e-07	1771	1852	2325	1	1	61	61	3	85	10006	9664	"U79412|SIU79412"	33	7	TRUE	"U79412|SIU79412"	1771	1852	82	"*"	33	9664
"3"	"AF131870|AF131870"	1703	2129	"+"	3	164.334	113	6.19576e-42	1213	1632	1703	1	1	280	280	11	429	10006	9664	"U79412|SIU79412"	113	6	TRUE	"U79412|SIU79412"	1213	1632	420	"*"	113	9664
"7"	"AF131870|AF131870"	1063	1386	"+"	7	85.9375	58	2.53467e-18	533	852	1063	1	1	207	207	14	329	10006	9664	"U79412|SIU79412"	58	4	TRUE	"U79412|SIU79412"	533	852	320	"*"	58	9664
"9"	"AF131870|AF131870"	764	807	"+"	9	47.4522	31	9.88824e-07	294	339	764	1	1	40	40	2	46	10006	9664	"U79412|SIU79412"	31	3	TRUE	"U79412|SIU79412"	294	339	46	"*"	31	9664
"15"	"AF131870|AF131870"	681	709	"-"	15	30.3476	19	0.1402	310	338	681	1	-1	24	24	NA	29	10006	9664	"U79412|SIU79412"	19	2	TRUE	"U79412|SIU79412"	310	338	29	"*"	19	9664
"6"	"AF131870|AF131870"	1	367	"+"	6	100.191	68	1.29085e-22	8939	9303	1	1	1	233	233	14	373	10006	9664	"U79412|SIU79412"	68	1	TRUE	"U79412|SIU79412"	8939	9303	365	"*"	68	9664
