"seqnames"	"start"	"end"	"strand"	"Hsp_num"	"Hsp_bit.score"	"Hsp_score"	"Hsp_evalue"	"Hsp_query.from"	"Hsp_query.to"	"Hsp_hit.from.1"	"Hsp_query.frame"	"Hsp_hit.frame"	"Hsp_identity"	"Hsp_positive"	"Hsp_gaps"	"Hsp_align.len"	"seq_len"	"query_len"	"query_id"	"raw_score"	"ID"	"filter_pass"	"query_ranges.seqnames"	"query_ranges.start"	"query_ranges.end"	"query_ranges.width"	"query_ranges.strand"	"score"	"query_len.1"
"8"	"AF321523|AF321523"	9459	9784	"+"	8	141.527	97	4.66451e-35	386	710	9459	1	1	242	242	27	339	9913	9927	"JQ866001|JQ866001"	97	34	TRUE	"JQ866001|JQ866001"	386	710	325	"*"	339	9927
"17"	"AF321523|AF321523"	9302	9402	"+"	17	60.2807	40	1.37745e-10	214	314	9302	1	1	73	73	2	102	9913	9927	"JQ866001|JQ866001"	40	31	TRUE	"JQ866001|JQ866001"	214	314	101	"*"	102	9927
"7"	"AF321523|AF321523"	8977	9254	"+"	7	154.356	106	6.38355e-39	9181	9458	8977	1	1	192	192	NA	278	9913	9927	"JQ866001|JQ866001"	106	30	TRUE	"JQ866001|JQ866001"	9181	9458	278	"*"	278	9927
"29"	"AF321523|AF321523"	8687	8718	"+"	29	26.0715	16	2.7688	4040	4071	8687	1	1	24	24	NA	32	9913	9927	"JQ866001|JQ866001"	16	28	TRUE	"JQ866001|JQ866001"	4040	4071	32	"*"	32	9927
"6"	"AF321523|AF321523"	8073	8478	"+"	6	164.334	113	6.30849e-42	8270	8674	8073	1	1	267	267	7	409	9913	9927	"JQ866001|JQ866001"	113	27	TRUE	"JQ866001|JQ866001"	8270	8674	405	"*"	409	9927
"5"	"AF321523|AF321523"	7722	8045	"+"	5	208.52	144	3.10048e-55	7883	8206	7722	1	1	234	234	NA	324	9913	9927	"JQ866001|JQ866001"	144	25	TRUE	"JQ866001|JQ866001"	7883	8206	324	"*"	324	9927
"16"	"AF321523|AF321523"	7444	7711	"+"	16	68.8329	46	3.65818e-13	7593	7854	7444	1	1	167	167	10	270	9913	9927	"JQ866001|JQ866001"	46	24	TRUE	"JQ866001|JQ866001"	7593	7854	262	"*"	270	9927
"21"	"AF321523|AF321523"	7313	7373	"+"	21	44.6014	29	7.26753e-06	7477	7537	7313	1	1	45	45	NA	61	9913	9927	"JQ866001|JQ866001"	29	22	TRUE	"JQ866001|JQ866001"	7477	7537	61	"*"	61	9927
"9"	"AF321523|AF321523"	6801	7213	"+"	9	137.251	94	9.05147e-34	6929	7344	6801	1	1	266	266	11	420	9913	9927	"JQ866001|JQ866001"	94	21	TRUE	"JQ866001|JQ866001"	6929	7344	416	"*"	420	9927
"11"	"AF321523|AF321523"	6326	6628	"+"	11	114.445	78	6.6924e-27	6427	6726	6326	1	1	195	195	5	304	9913	9927	"JQ866001|JQ866001"	78	19	TRUE	"JQ866001|JQ866001"	6427	6726	300	"*"	304	9927
"28"	"AF321523|AF321523"	6244	6269	"+"	28	26.0715	16	2.7688	3836	3863	6244	1	1	24	24	2	28	9913	9927	"JQ866001|JQ866001"	16	18	TRUE	"JQ866001|JQ866001"	3836	3863	28	"*"	28	9927
"22"	"AF321523|AF321523"	5975	6039	"+"	22	44.6014	29	7.26753e-06	6095	6158	5975	1	1	48	48	1	65	9913	9927	"JQ866001|JQ866001"	29	17	TRUE	"JQ866001|JQ866001"	6095	6158	64	"*"	65	9927
"15"	"AF321523|AF321523"	5808	5962	"+"	15	91.6391	62	4.94801e-20	5937	6091	5808	1	1	111	111	2	156	9913	9927	"JQ866001|JQ866001"	62	16	TRUE	"JQ866001|JQ866001"	5937	6091	155	"*"	156	9927
"10"	"AF321523|AF321523"	5532	5788	"+"	10	121.572	83	4.776e-29	5670	5926	5532	1	1	170	170	NA	257	9913	9927	"JQ866001|JQ866001"	83	15	TRUE	"JQ866001|JQ866001"	5670	5926	257	"*"	257	9927
"1"	"AF321523|AF321523"	2232	5504	"+"	1	2118.53	1484	0	2358	5633	2232	1	1	2414	2414	29	3289	9913	9927	"JQ866001|JQ866001"	1484	14	TRUE	"JQ866001|JQ866001"	2358	5633	3276	"*"	3289	9927
"14"	"AF321523|AF321523"	1943	2134	"+"	14	98.766	67	3.53116e-22	2045	2239	1943	1	1	139	139	9	198	9913	9927	"JQ866001|JQ866001"	67	9	TRUE	"JQ866001|JQ866001"	2045	2239	195	"*"	198	9927
"2"	"AF321523|AF321523"	1552	1890	"+"	2	281.215	195	3.95078e-77	1645	1984	1552	1	1	271	271	3	341	9913	9927	"JQ866001|JQ866001"	195	8	TRUE	"JQ866001|JQ866001"	1645	1984	340	"*"	341	9927
"4"	"AF321523|AF321523"	1213	1535	"+"	4	221.349	153	4.24288e-59	1297	1619	1213	1	1	238	238	NA	323	9913	9927	"JQ866001|JQ866001"	153	6	TRUE	"JQ866001|JQ866001"	1297	1619	323	"*"	323	9927
"3"	"AF321523|AF321523"	381	1165	"+"	3	238.453	165	2.99201e-64	386	1174	381	1	1	516	516	36	805	9913	9927	"JQ866001|JQ866001"	165	5	TRUE	"JQ866001|JQ866001"	386	1174	789	"*"	805	9927
"19"	"AF321523|AF321523"	223	324	"+"	19	57.4299	38	9.94666e-10	214	314	223	1	1	71	71	1	102	9913	9927	"JQ866001|JQ866001"	38	1	TRUE	"JQ866001|JQ866001"	214	314	101	"*"	102	9927
