"seqnames"	"start"	"end"	"strand"	"Hsp_num"	"Hsp_bit.score"	"Hsp_score"	"Hsp_evalue"	"Hsp_query.from"	"Hsp_query.to"	"Hsp_hit.from.1"	"Hsp_query.frame"	"Hsp_hit.frame"	"Hsp_identity"	"Hsp_positive"	"Hsp_gaps"	"Hsp_align.len"	"seq_len"	"query_len"	"query_id"	"raw_score"	"ID"	"filter_pass"	"query_ranges.seqnames"	"query_ranges.start"	"query_ranges.end"	"query_ranges.width"	"query_ranges.strand"	"score"	"query_len.1"
"9"	"MH705144|MH705144"	9375	9802	"+"	9	140.102	96	1.23908e-34	214	645	9375	1	1	295	295	28	444	9802	9927	"JQ866001|JQ866001"	96	19	TRUE	"JQ866001|JQ866001"	214	645	432	"*"	96	9927
"7"	"MH705144|MH705144"	8940	9313	"+"	7	178.587	123	3.17557e-46	9071	9444	8940	1	1	251	251	2	375	9802	9927	"JQ866001|JQ866001"	123	17	TRUE	"JQ866001|JQ866001"	9071	9444	374	"*"	123	9927
"8"	"MH705144|MH705144"	8170	8568	"+"	8	160.057	110	1.21008e-40	8270	8668	8170	1	1	257	257	2	400	9802	9927	"JQ866001|JQ866001"	110	15	TRUE	"JQ866001|JQ866001"	8270	8668	399	"*"	110	9927
"5"	"MH705144|MH705144"	7802	8102	"+"	5	229.901	159	1.11358e-61	7866	8166	7802	1	1	230	230	NA	301	9802	9927	"JQ866001|JQ866001"	159	14	TRUE	"JQ866001|JQ866001"	7866	8166	301	"*"	159	9927
"3"	"MH705144|MH705144"	5995	7266	"+"	3	291.193	202	3.85796e-80	6095	7366	5995	1	1	793	793	52	1298	9802	9927	"JQ866001|JQ866001"	202	13	TRUE	"JQ866001|JQ866001"	6095	7366	1272	"*"	202	9927
"17"	"MH705144|MH705144"	5828	5982	"+"	17	87.3629	59	9.49237e-19	5937	6091	5828	1	1	107	107	NA	155	9802	9927	"JQ866001|JQ866001"	59	12	TRUE	"JQ866001|JQ866001"	5937	6091	155	"*"	59	9927
"12"	"MH705144|MH705144"	5547	5808	"+"	12	122.997	84	1.75697e-29	5665	5926	5547	1	1	173	173	NA	262	9802	9927	"JQ866001|JQ866001"	84	11	TRUE	"JQ866001|JQ866001"	5665	5926	262	"*"	84	9927
"1"	"MH705144|MH705144"	2249	5524	"+"	1	2054.39	1439	0	2358	5633	2249	1	1	2375	2375	14	3283	9802	9927	"JQ866001|JQ866001"	1439	10	TRUE	"JQ866001|JQ866001"	2358	5633	3276	"*"	1439	9927
"13"	"MH705144|MH705144"	1959	2149	"+"	13	111.594	76	4.77753e-26	2053	2251	1959	1	1	146	146	10	200	9802	9927	"JQ866001|JQ866001"	76	7	TRUE	"JQ866001|JQ866001"	2053	2251	199	"*"	76	9927
"2"	"MH705144|MH705144"	1557	1898	"+"	2	302.596	210	1.4186e-83	1642	1984	1557	1	1	280	280	3	344	9802	9927	"JQ866001|JQ866001"	210	6	TRUE	"JQ866001|JQ866001"	1642	1984	343	"*"	210	9927
"6"	"MH705144|MH705144"	1221	1543	"+"	6	207.095	143	8.235e-55	1297	1619	1221	1	1	233	233	NA	323	9802	9927	"JQ866001|JQ866001"	143	5	TRUE	"JQ866001|JQ866001"	1297	1619	323	"*"	143	9927
"4"	"MH705144|MH705144"	223	1105	"+"	4	276.939	192	7.57662e-76	214	1103	223	1	1	598	598	53	913	9802	9927	"JQ866001|JQ866001"	192	4	TRUE	"JQ866001|JQ866001"	214	1103	890	"*"	192	9927
"15"	"MH705144|MH705144"	1	161	"+"	15	104.468	71	6.69463e-24	7	167	1	1	1	116	116	NA	161	9802	9927	"JQ866001|JQ866001"	71	1	TRUE	"JQ866001|JQ866001"	7	167	161	"*"	71	9927
