"seqnames"	"start"	"end"	"strand"	"Hsp_num"	"Hsp_bit.score"	"Hsp_score"	"Hsp_evalue"	"Hsp_query.from"	"Hsp_query.to"	"Hsp_hit.from.1"	"Hsp_query.frame"	"Hsp_hit.frame"	"Hsp_identity"	"Hsp_positive"	"Hsp_gaps"	"Hsp_align.len"	"seq_len"	"query_len"	"query_id"	"raw_score"	"ID"	"filter_pass"	"query_ranges.seqnames"	"query_ranges.start"	"query_ranges.end"	"query_ranges.width"	"query_ranges.strand"	"score"	"query_len.1"
"4"	"AF082339|AF082339"	9409	9816	"+"	4	118.721	81	3.63434e-28	9143	9553	9409	1	1	255	255	9	414	10353	10006	"AF131870|AF131870"	81	23	TRUE	"AF131870|AF131870"	9143	9553	411	"*"	81	10006
"20"	"AF082339|AF082339"	8946	8964	"-"	20	27.4968	17	1.0849	6177	6195	8946	1	-1	18	18	NA	19	10353	10006	"AF131870|AF131870"	17	21	TRUE	"AF131870|AF131870"	6177	6195	19	"*"	17	10006
"5"	"AF082339|AF082339"	8132	8511	"+"	5	110.169	75	1.3684e-25	8001	8377	8132	1	1	236	236	9	383	10353	10006	"AF131870|AF131870"	75	19	TRUE	"AF131870|AF131870"	8001	8377	377	"*"	75	10006
"11"	"AF082339|AF082339"	7282	7508	"+"	11	33.1984	21	0.020807	7043	7263	7282	1	1	136	136	12	230	10353	10006	"AF131870|AF131870"	21	18	TRUE	"AF131870|AF131870"	7043	7263	221	"*"	21	10006
"16"	"AF082339|AF082339"	6985	7032	"+"	16	28.9222	18	0.403733	6710	6757	6985	1	1	33	33	NA	48	10353	10006	"AF131870|AF131870"	18	17	TRUE	"AF131870|AF131870"	6710	6757	48	"*"	18	10006
"17"	"AF082339|AF082339"	6273	6344	"+"	17	28.9222	18	0.403733	5957	6030	6273	1	1	48	48	2	74	10353	10006	"AF131870|AF131870"	18	16	TRUE	"AF131870|AF131870"	5957	6030	74	"*"	18	10006
"15"	"AF082339|AF082339"	5632	5804	"+"	15	30.3476	19	0.150245	5655	5828	5632	1	1	105	105	7	177	10353	10006	"AF131870|AF131870"	19	15	TRUE	"AF131870|AF131870"	5655	5828	174	"*"	19	10006
"1"	"AF082339|AF082339"	2953	5423	"+"	1	1001.03	700	6.51012e-294	2933	5408	2953	1	1	1669	1669	71	2509	10353	10006	"AF131870|AF131870"	700	14	TRUE	"AF131870|AF131870"	2933	5408	2476	"*"	700	10006
"9"	"AF082339|AF082339"	2328	2409	"+"	9	47.4522	31	1.05989e-06	2325	2409	2328	1	1	60	60	3	85	10353	10006	"AF131870|AF131870"	31	12	TRUE	"AF131870|AF131870"	2325	2409	85	"*"	31	10006
"12"	"AF082339|AF082339"	2266	2326	"+"	12	31.773	20	0.055912	2326	2383	2266	1	1	45	45	5	62	10353	10006	"AF131870|AF131870"	20	10	TRUE	"AF131870|AF131870"	2326	2383	58	"*"	20	10006
"3"	"AF082339|AF082339"	1768	2198	"+"	3	161.483	111	4.80244e-41	1693	2129	1768	1	1	286	286	12	440	10353	10006	"AF131870|AF131870"	111	9	TRUE	"AF131870|AF131870"	1693	2129	437	"*"	111	10006
"13"	"AF082339|AF082339"	1369	1447	"+"	13	31.773	20	0.055912	3486	3564	1369	1	1	52	52	2	80	10353	10006	"AF131870|AF131870"	20	8	TRUE	"AF131870|AF131870"	3486	3564	79	"*"	20	10006
"19"	"AF082339|AF082339"	1104	1124	"+"	19	24.6461	15	7.8339	2045	2065	1104	1	1	18	18	NA	21	10353	10006	"AF131870|AF131870"	15	6	TRUE	"AF131870|AF131870"	2045	2065	21	"*"	15	10006
"10"	"AF082339|AF082339"	845	886	"+"	10	38.8999	25	0.000399053	764	803	845	1	1	35	35	2	42	10353	10006	"AF131870|AF131870"	25	3	TRUE	"AF131870|AF131870"	764	803	40	"*"	25	10006
"7"	"AF082339|AF082339"	1	313	"+"	7	75.9599	51	2.75005e-15	1	316	1	1	1	190	190	7	318	10353	10006	"AF131870|AF131870"	51	1	TRUE	"AF131870|AF131870"	1	316	316	"*"	51	10006
